中国河北保定定兴县	115.808175	39.263018
中国河北保定唐　县	114.982972	38.748204
中国河北保定高阳县	115.780626	38.689897
中国河北保定容城县	115.861657	39.042784
中国河北保定涞源县	114.694284	39.360247
中国河北保定望都县	115.154511	38.695736
中国河北保定安新县	115.935603	38.935369
中国河北保定易　县	115.497457	39.349393
中国河北保定曲阳县	114.744926	38.622244
中国河北保定蠡　县	115.575877	38.490141
中国河北保定顺平县	115.132617	38.844552
中国河北保定博野县	115.46438	38.457364
中国河北保定雄　县	116.10865	38.99455
中国河北保定涿州市	115.974422	39.485283
中国河北保定定州市	114.990159	38.516174
中国河北保定安国市	115.326647	38.41844
中国河北保定高碑店市	115.873758	39.326521
中国河北张家口	114.887543	40.824418
中国河北张家口桥东区	114.894341	40.788457
中国河北张家口桥西区	114.869623	40.81946
中国河北张家口宣化区	115.065615	40.608607
中国河北张家口下花园区	115.283245	40.490668
中国河北张家口宣化县	115.03308	40.562211
中国河北张家口张北县	114.720086	41.158557
中国河北张家口康保县	114.600402	41.852426
中国河北张家口沽源县	115.688692	41.669668
中国河北张家口尚义县	113.96914	41.075908
中国河北张家口蔚　县	114.588903	39.840843
中国河北张家口阳原县	114.150307	40.103574
中国河北张家口怀安县	114.385792	40.674193
中国河北张家口万全县	114.74056	40.766898
中国河北张家口怀来县	115.517862	40.415343
中国河北张家口涿鹿县	115.219552	40.37979
中国河北张家口赤城县	115.831499	40.912921
中国河北张家口崇礼县	115.282669	40.974676
中国河北承德	117.962411	40.954071
中国河北承德双桥区	117.943348	40.97465
中国河北承德双滦区	117.799912	40.959196
中国河北承德鹰手营子矿区	117.659499	40.546362
中国河北承德承德县	118.173825	40.768238
中国河北承德兴隆县	117.513941	40.436805
中国河北承德平泉县	118.701951	41.018405
中国河北承德滦平县	117.332801	40.941482
中国河北承德隆化县	117.738938	41.313791
中国河北承德丰宁满族自治县	116.645932	41.208899
中国河北承德宽城满族自治县	118.485313	40.611391
中国河北承德围场满族蒙古族自治县	117.760159	41.938529
中国河北沧州	116.838835	38.304477
中国河北沧州新华区	116.878394	38.309362
中国河北沧州运河区	116.857067	38.313525
中国河北沧州沧　县	116.991316	38.170161
中国河北沧州青　县	116.839203	38.577663
中国河北沧州东光县	116.537067	37.888248
中国河北沧州海兴县	117.497651	38.143169
中国河北沧州盐山县	117.230602	38.058088
中国河北沧州肃宁县	115.829758	38.422802
中国河北沧州南皮县	116.708104	38.038584
中国河北沧州吴桥县	116.391508	37.627661
中国河北沧州献　县	116.122802	38.190144
中国河北沧州孟村回族自治县	117.104298	38.053409
中国河北沧州泊头市	116.578368	38.083437
中国河北沧州任丘市	116.099562	38.711812
中国河北沧州黄骅市	117.330048	38.371383
中国河北沧州河间市	116.099518	38.446624
中国河北廊坊	116.683752	39.538047
中国河北廊坊安次区	116.67318	39.524554
中国河北廊坊广阳区	116.71069	39.522786
中国河北廊坊固安县	116.298657	39.438214
中国河北廊坊永清县	116.499028	39.321794
中国河北廊坊香河县	117.006093	39.761424
中国河北廊坊大城县	116.653547	38.705379
中国河北廊坊文安县	116.457858	38.873281
中国河北廊坊大厂回族自治县	116.989574	39.886548
中国河北廊坊霸州市	116.391386	39.125898
中国河北廊坊三河市	117.078295	39.982718
中国河北衡水	115.670177	37.73892
中国河北衡水桃城区	115.691119	37.744589
中国河北衡水枣强县	115.72426	37.513417
中国河北衡水武邑县	115.887655	37.801658
中国河北衡水武强县	115.982461	38.041368
中国河北衡水饶阳县	115.725833	38.235892
中国河北衡水安平县	115.519216	38.23451
中国河北衡水故城县	115.965874	37.34741
中国河北衡水景　县	116.270648	37.69229
中国河北衡水阜城县	116.144418	37.868872
中国河北衡水冀州市	115.579334	37.550821
中国河北衡水深州市	115.559574	38.001536
中国山西	112.562398	37.873532
中国山西太原	112.548879	37.87059
中国山西太原小店区	112.565992	37.736009
中国山西太原迎泽区	112.588003	37.860487
中国山西太原杏花岭区	112.570605	37.893955
中国山西太原尖草坪区	112.486963	37.940297
中国山西太原万柏林区	112.516475	37.859266
中国山西太原晋源区	112.477822	37.715241
中国山西太原清徐县	112.358667	37.607443
中国山西太原阳曲县	112.672954	38.05848
中国山西太原娄烦县	111.797617	38.067398
中国山西太原古交市	112.175884	37.907082
中国山西大同	113.300129	40.076763
中国山西大同城　区	113.30612	40.116604
中国山西大同矿　区	113.177389	40.037003
中国山西大同南郊区	113.149693	40.005405
中国山西大同新荣区	113.140005	40.255866
中国山西大同阳高县	113.748945	40.36106
中国山西大同天镇县	114.090867	40.420237
中国山西大同广灵县	114.282758	39.760281
中国山西大同灵丘县	114.23435	39.442406
中国山西大同浑源县	113.699475	39.693407
中国山西大同左云县	112.703008	40.013442
中国山西大同大同县	113.61244	40.040295
中国山西阳泉	113.580519	37.856972
中国山西阳泉城　区	113.592135	37.857752
中国山西阳泉矿　区	113.517121	37.898739
中国山西阳泉郊　区	113.519567	37.997346
中国山西阳泉平定县	113.658259	37.786377
中国山西阳泉盂　县	113.41233	38.08562
中国山西长治	113.116255	36.195386
中国山西长治城　区	113.2730685	36.3295931
中国山西长治郊　区	113.55291	35.92794
中国山西长治长治县	113.051407	36.052858
中国山西长治襄垣县	113.051491	36.535817
中国山西长治屯留县	112.891998	36.315663
中国山西长治平顺县	113.435961	36.200179
中国山西长治黎城县	113.387155	36.502328
中国山西长治壶关县	113.207049	36.115449
中国山西长治长子县	112.8779	36.122334
中国山西长治武乡县	112.864455	36.837353
中国山西长治沁　县	112.705183	36.759318
中国山西长治沁源县	112.337446	36.5002
中国山西长治潞城市	113.228852	36.334104
中国山西晋城	112.851831	35.490702
中国山西晋城城　区	112.873498	35.475034
中国山西晋城沁水县	112.186739	35.690141
中国山西晋城阳城县	112.414738	35.486029
中国山西晋城陵川县	113.280688	35.775685
中国山西晋城泽州县	112.899137	35.617221
中国山西晋城高平市	112.92392	35.797997
中国山西朔州	112.432825	39.331595
中国山西朔州朔城区	112.43225	39.31894
中国山西朔州平鲁区	112.288331	39.512155
中国山西朔州山阴县	112.8166	39.526227
中国山西朔州应　县	113.191099	39.554247
中国山西朔州右玉县	112.466989	39.989064
中国山西朔州怀仁县	113.099958	39.827916
中国山西晋中	112.752695	37.687024
中国山西晋中榆次区	112.708241	37.697792
中国山西晋中榆社县	112.975287	37.070788
中国山西晋中左权县	113.379372	37.082681
中国山西晋中和顺县	113.570438	37.329663
中国山西晋中昔阳县	113.706875	37.61121
中国山西晋中寿阳县	113.176434	37.895325
中国山西晋中太谷县	112.551357	37.421308
中国山西晋中祁　县	112.331169	37.346271
中国山西晋中平遥县	112.176273	37.189559
中国山西晋中灵石县	111.77821	36.847767
中国山西晋中介休市	111.919153	37.017647
中国山西运城	111.007529	35.026412
中国山西运城盐湖区	110.998272	35.015101
中国山西运城临猗县	110.774547	35.144277
中国山西运城万荣县	110.838024	35.415254
中国山西运城闻喜县	111.22472	35.356644
中国山西运城稷山县	110.983333	35.604025
中国山西运城新绛县	111.224778	35.616288
中国山西运城绛　县	111.568236	35.49119
中国山西运城垣曲县	111.669928	35.297386
中国山西运城夏　县	111.220456	35.141363
中国山西运城平陆县	111.194133	34.82926
中国山西运城芮城县	110.694369	34.69358
中国山西运城永济市	110.447549	34.86705
中国山西运城河津市	110.712063	35.596383
中国山西忻州	112.734174	38.416663
中国山西忻州忻府区	112.746168	38.404273
中国山西忻州定襄县	112.957215	38.473548
中国山西忻州五台县	113.255309	38.728315
中国山西忻州代　县	112.984924	39.077118
中国山西忻州繁峙县	113.265564	39.188811
中国山西忻州宁武县	112.304722	39.001524
中国山西忻州静乐县	111.93944	38.359036
中国山西忻州神池县	112.211297	39.090553
中国山西忻州五寨县	111.846905	38.910726
中国山西忻州岢岚县	111.57285	38.70418
中国山西忻州河曲县	111.138472	39.384482
中国山西忻州保德县	111.086564	39.022488
中国山西忻州偏关县	111.508831	39.436306
中国山西忻州原平市	112.711059	38.731402
中国山西临汾	111.518976	36.088005
中国山西临汾尧都区	111.579554	36.078841
中国山西临汾曲沃县	111.475861	35.641087
中国山西临汾翼城县	111.718951	35.738576
中国山西临汾襄汾县	111.441725	35.876293
中国山西临汾洪洞县	111.674966	36.253748
中国山西临汾古　县	111.920466	36.266914
中国山西临汾安泽县	112.250144	36.147787
中国山西临汾浮山县	111.848883	35.968124
中国山西临汾吉　县	110.681763	36.098188
中国山西临汾乡宁县	110.847021	35.970389
中国山西临汾大宁县	110.752903	36.465133
中国山西临汾隰　县	110.940638	36.693331
中国山西临汾永和县	110.632007	36.759507
中国山西临汾蒲　县	111.096439	36.411827
中国山西临汾汾西县	111.563951	36.652855
中国山西临汾侯马市	111.372002	35.619105
中国山西临汾霍州市	111.755398	36.568931
中国山西吕梁	111.144319	37.518314
中国山西吕梁离石区	111.150733	37.517641
中国山西吕梁文水县	112.027289	37.437223
中国山西吕梁交城县	112.155921	37.551968
中国山西吕梁兴　县	111.12774	38.462356
中国山西吕梁临　县	110.992094	37.950758
中国山西吕梁柳林县	110.888974	37.429975
中国山西吕梁石楼县	110.834505	36.998494
中国山西吕梁岚　县	111.671877	38.279229
中国山西吕梁方山县	111.24411	37.894651
中国山西吕梁中阳县	111.179577	37.357131
中国山西吕梁交口县	111.181337	36.982224
中国山西吕梁孝义市	111.778994	37.146405
中国山西吕梁汾阳市	111.787759	37.265454
中国内蒙古	111.765618	40.817498
中国内蒙古呼和浩特	111.749181	40.842585
中国内蒙古呼和浩特新城区	111.666032	40.831533
中国内蒙古呼和浩特回民区	111.623692	40.808608
中国内蒙古呼和浩特玉泉区	111.673941	40.75362
中国内蒙古呼和浩特赛罕区	111.701857	40.792097
中国内蒙古呼和浩特土默特左旗	111.163902	40.729573
中国内蒙古呼和浩特托克托县	111.194312	40.277427
中国内蒙古呼和浩特和林格尔县	111.821708	40.379281
中国内蒙古呼和浩特清水河县	111.686435	39.908661
中国内蒙古呼和浩特武川县	111.451303	41.096471
中国内蒙古包头	109.840347	40.657449
中国内蒙古包头东河区	110.044142	40.575948
中国内蒙古包头昆都仑区	109.835942	40.60524
中国内蒙古包头青山区	109.901545	40.643192
中国内蒙古包头石拐区	110.272018	40.671967
中国内蒙古包头白云鄂博矿区	109.973803	41.769512
中国内蒙古包头九原区	109.968122	40.600581
中国内蒙古包头土默特右旗	110.524263	40.569426
中国内蒙古包头固阳县	110.060514	41.034106
中国内蒙古包头达尔罕茂明安联合旗	110.432626	41.698992
中国内蒙古乌海	106.794249	39.655389
中国内蒙古乌海海勃湾区	106.822802	39.690443
中国内蒙古乌海海南区	106.891424	39.441364
中国内蒙古乌海乌达区	106.726099	39.505925
中国内蒙古赤峰	118.886856	42.257817
中国内蒙古赤峰红山区	118.959432	42.265241
中国内蒙古赤峰元宝山区	119.288611	42.038902
中国内蒙古赤峰松山区	118.932541	42.286426
中国内蒙古赤峰阿鲁科尔沁旗	120.0657	43.872299
中国内蒙古赤峰巴林左旗	119.37949	43.971126
中国内蒙古赤峰巴林右旗	118.66518	43.534414
中国内蒙古赤峰林西县	118.05545	43.61812
中国内蒙古赤峰克什克腾旗	117.545798	43.264989
中国内蒙古赤峰翁牛特旗	119.030246	42.931619
中国内蒙古赤峰喀喇沁旗	118.701938	41.927364
中国内蒙古赤峰宁城县	119.342836	41.594146
中国内蒙古赤峰敖汉旗	119.921604	42.290782
中国内蒙古通辽	122.243444	43.65289
中国内蒙古通辽科尔沁区	122.255675	43.623077
中国内蒙古通辽科尔沁左翼中旗	123.312265	44.126626
中国内蒙古通辽科尔沁左翼后旗	122.356749	42.935159
中国内蒙古通辽开鲁县	121.319309	43.601244
中国内蒙古通辽库伦旗	121.810701	42.735657
中国内蒙古通辽奈曼旗	120.658283	42.867226
中国内蒙古通辽扎鲁特旗	120.911676	44.556389
中国内蒙古通辽霍林郭勒市	119.663534	45.531726
中国内蒙古鄂尔多斯	109.781327	39.608266
中国内蒙古鄂尔多斯东胜区	109.963339	39.822507
中国内蒙古鄂尔多斯达拉特旗	110.033833	40.412438
中国内蒙古鄂尔多斯准格尔旗	111.240171	39.864362
中国内蒙古鄂尔多斯鄂托克前旗	107.477515	38.182362
中国内蒙古鄂尔多斯鄂托克旗	107.976161	39.08965
中国内蒙古鄂尔多斯杭锦旗	107.035565	40.269855
中国内蒙古鄂尔多斯乌审旗	108.817607	38.604136
中国内蒙古鄂尔多斯伊金霍洛旗	109.74774	39.56466
中国内蒙古呼伦贝尔	119.765745	49.211575
中国内蒙古呼伦贝尔海拉尔区	119.736436	49.212192
中国内蒙古呼伦贝尔阿荣旗	123.45905	48.126585
中国内蒙古呼伦贝尔莫力达瓦达斡尔族自治旗	124.519023	48.477729
中国内蒙古呼伦贝尔鄂伦春自治旗	123.726201	50.591842
中国内蒙古呼伦贝尔鄂温克族自治旗	119.755213	49.146587
中国内蒙古呼伦贝尔陈巴尔虎旗	119.424026	49.328916
中国内蒙古呼伦贝尔新巴尔虎左旗	118.26982	48.218241
中国内蒙古呼伦贝尔新巴尔虎右旗	116.82369	48.672101
中国内蒙古呼伦贝尔满洲里市	117.378727	49.597798
中国内蒙古呼伦贝尔牙克石市	120.71177	49.285568
中国内蒙古呼伦贝尔扎兰屯市	122.737467	48.013733
中国内蒙古呼伦贝尔额尔古纳市	120.180506	50.243102
中国内蒙古呼伦贝尔根河市	121.520388	50.780345
中国内蒙古巴彦淖尔	107.387657	40.743213
中国内蒙古巴彦淖尔临河区	107.363919	40.751187
中国内蒙古巴彦淖尔五原县	108.267562	41.088422
中国内蒙古巴彦淖尔磴口县	107.008248	40.330524
中国内蒙古巴彦淖尔乌拉特前旗	108.649944	40.712608
中国内蒙古巴彦淖尔乌拉特中旗	108.513645	41.587732
中国内蒙古巴彦淖尔乌拉特后旗	107.074621	41.084283
中国内蒙古巴彦淖尔杭锦后旗	107.150909	40.885896
中国内蒙古乌兰察布	113.132585	40.994786
中国内蒙古乌兰察布集宁区	113.123779	40.990689
中国内蒙古乌兰察布卓资县	112.577528	40.894692
中国内蒙古乌兰察布化德县	114.010438	41.90456
中国内蒙古乌兰察布商都县	113.577816	41.562113
中国内蒙古乌兰察布兴和县	113.834173	40.872301
中国内蒙古乌兰察布凉城县	112.503971	40.531555
中国内蒙古乌兰察布察哈尔右翼前旗	113.214733	40.785631
中国内蒙古乌兰察布察哈尔右翼中旗	112.635577	41.277462
中国内蒙古乌兰察布察哈尔右翼后旗	113.191035	41.436069
中国内蒙古乌兰察布四子王旗	111.706618	41.533462
中国内蒙古乌兰察布丰镇市	113.109892	40.436983
中国内蒙古兴安	122.067042	46.077561
中国内蒙古兴安乌兰浩特市	122.093123	46.072732
中国内蒙古兴安阿尔山市	119.943532	47.177398
中国内蒙古兴安科尔沁右翼前旗	121.95255	46.07981
中国内蒙古兴安科尔沁右翼中旗	121.47653	45.060837
中国内蒙古兴安扎赉特旗	122.899656	46.723237
中国内蒙古兴安突泉县	121.593799	45.38193
中国内蒙古锡林郭勒	116.048222	43.933454
中国内蒙古锡林郭勒二连浩特市	111.977943	43.65317
中国内蒙古锡林郭勒锡林浩特市	116.086032	43.933411
中国内蒙古锡林郭勒阿巴嘎旗	114.950248	44.022995
中国内蒙古锡林郭勒苏尼特左旗	113.667249	43.85988
中国内蒙古锡林郭勒苏尼特右旗	112.641783	42.742892
中国内蒙古锡林郭勒东乌珠穆沁旗	116.972008	45.509706
中国内蒙古锡林郭勒西乌珠穆沁旗	117.608911	44.587882
中国内蒙古锡林郭勒太仆寺旗	115.282986	41.877136
中国内蒙古锡林郭勒镶黄旗	113.847287	42.232371
中国内蒙古锡林郭勒正镶白旗	115.04136	42.281421
中国内蒙古锡林郭勒正蓝旗	115.99247	42.241638
中国内蒙古锡林郭勒多伦县	116.485556	42.203591
中国内蒙古阿拉善	105.728969	38.851892
中国内蒙古阿拉善阿拉善左旗	105.666293	38.833411
中国内蒙古阿拉善阿拉善右旗	101.666917	39.216186
中国内蒙古阿拉善额济纳旗	101.068934	41.958542
中国辽宁	123.429105	41.835436
中国辽宁沈阳	123.432253	41.805865
中国辽宁沈阳和平区	123.420382	41.78981
中国辽宁沈阳沈河区	123.458897	41.795655
中国辽宁沈阳大东区	123.469949	41.805137
中国辽宁沈阳皇姑区	123.425239	41.82021
中国辽宁沈阳铁西区	123.376301	41.802914
中国辽宁沈阳苏家屯区	123.34406	41.664754
中国辽宁沈阳东陵区	123.449401	41.714952
中国辽宁沈阳沈北新区	123.526876	42.053486
中国辽宁沈阳于洪区	123.308004	41.794033
中国辽宁沈阳辽中县	122.765409	41.516827
中国辽宁沈阳康平县	123.353519	42.74995
中国辽宁沈阳法库县	123.408679	42.503973
中国辽宁沈阳新民市	122.828091	41.99762
中国辽宁大连	121.614682	38.914003
中国辽宁大连中山区	121.644928	38.91858
中国辽宁大连西岗区	121.612325	38.914687
中国辽宁大连沙河口区	121.580179	38.905365
中国辽宁大连甘井子区	121.525468	38.952959
中国辽宁大连旅顺口区	121.261953	38.851705
中国辽宁大连金州区	121.782769	39.05046
中国辽宁大连长海县	122.588494	39.272728
中国辽宁大连瓦房店市	121.979603	39.627114
中国辽宁大连普兰店市	121.963259	39.394349
中国辽宁大连庄河市	122.967062	39.681237
中国辽宁鞍山	122.994329	41.108647
中国辽宁鞍山铁东区	122.991012	41.089969
中国辽宁鞍山铁西区	122.969672	41.119778
中国辽宁鞍山立山区	123.028942	41.150313
中国辽宁鞍山千山区	122.960501	41.075314
中国辽宁鞍山台安县	122.436196	41.412768
中国辽宁鞍山岫岩满族自治县	123.280935	40.29088
中国辽宁鞍山海城市	122.685217	40.882377
中国辽宁抚顺	123.957208	41.880872
中国辽宁抚顺新抚区	123.91284	41.861945
中国辽宁抚顺东洲区	124.038685	41.853192
中国辽宁抚顺望花区	123.78452	41.853226
中国辽宁抚顺顺城区	123.94504	41.883375
中国辽宁抚顺抚顺县	124.097979	41.922644
中国辽宁抚顺新宾满族自治县	125.039978	41.734256
中国辽宁抚顺清原满族自治县	124.924083	42.100539
中国辽宁本溪	123.685143	41.486981
中国辽宁本溪平山区	123.768926	41.299702
中国辽宁本溪溪湖区	123.767647	41.329219
中国辽宁本溪明山区	123.817212	41.30871
中国辽宁本溪南芬区	123.744802	41.100445
中国辽宁本溪本溪满族自治县	124.120436	41.301892
中国辽宁本溪桓仁满族自治县	125.361007	41.267128
中国辽宁丹东	124.354707	40.0005
中国辽宁丹东元宝区	124.395757	40.13652
中国辽宁丹东振兴区	124.360264	40.105194
中国辽宁丹东振安区	124.428162	40.158267
中国辽宁丹东宽甸满族自治县	124.78366	40.731317
中国辽宁丹东东港市	124.152705	39.863008
中国辽宁丹东凤城市	124.066895	40.452322
中国辽宁锦州	121.127004	41.09512
中国辽宁锦州古塔区	121.128279	41.117245
中国辽宁锦州凌河区	121.141077	41.125222
中国辽宁锦州太和区	121.103892	41.109147
中国辽宁锦州黑山县	122.120901	41.694147
中国辽宁锦州义　县	121.23908	41.533087
中国辽宁锦州凌海市	121.35773	41.1734
中国辽宁锦州北镇市	121.798685	41.594744
中国辽宁营口	122.235418	40.667012
中国辽宁营口站前区	122.258961	40.67267
中国辽宁营口西市区	122.206414	40.666408
中国辽宁营口鲅鱼圈区	122.129349	40.263531
中国辽宁营口老边区	122.379967	40.680303
中国辽宁营口盖州市	122.348784	40.40049
中国辽宁营口大石桥市	122.509131	40.644622
中国辽宁阜新	121.670324	42.021619
中国辽宁阜新海州区	121.638204	41.987068
中国辽宁阜新新邱区	121.792535	42.087632
中国辽宁阜新太平区	121.678512	42.0106
中国辽宁阜新清河门区	121.416105	41.7831
中国辽宁阜新细河区	121.68054	42.025495
中国辽宁阜新阜新蒙古族自治县	121.757901	42.065175
中国辽宁阜新彰武县	122.538793	42.386543
中国辽宁辽阳	123.236944	41.267244
中国辽宁辽阳白塔区	123.174325	41.270348
中国辽宁辽阳文圣区	123.185501	41.262819
中国辽宁辽阳宏伟区	123.196672	41.217649
中国辽宁辽阳弓长岭区	123.419804	41.151847
中国辽宁辽阳太子河区	123.181872	41.253264
中国辽宁辽阳辽阳县	123.105695	41.205329
中国辽宁辽阳灯塔市	123.339312	41.426372
中国辽宁盘锦	122.070714	41.119997
中国辽宁盘锦双台子区	122.060112	41.190606
中国辽宁盘锦兴隆台区	122.10584	41.138824
中国辽宁盘锦大洼县	122.082971	41.00224
中国辽宁盘锦盘山县	121.99664	41.242937
中国辽宁铁岭	123.726166	42.223769
中国辽宁铁岭银州区	123.842305	42.28613
中国辽宁铁岭清河区	124.159192	42.546565
中国辽宁铁岭铁岭县	123.728963	42.223383
中国辽宁铁岭西丰县	124.727072	42.73823
中国辽宁铁岭昌图县	124.111098	42.785798
中国辽宁铁岭调兵山市	123.56729	42.467873
中国辽宁铁岭开原市	124.038268	42.546307
中国辽宁朝阳	120.450372	41.573734
中国辽宁朝阳双塔区	120.453744	41.565628
中国辽宁朝阳龙城区	120.413376	41.576749
中国辽宁朝阳朝阳县	120.404217	41.526342
中国辽宁朝阳建平县	119.64328	41.403128
中国辽宁朝阳喀喇沁左翼蒙古族自治县	119.741223	41.12815
中国辽宁朝阳北票市	120.77073	41.800684
中国辽宁朝阳凌源市	119.401574	41.245445
中国辽宁葫芦岛	120.836932	40.711052
中国辽宁葫芦岛连山区	120.869231	40.774461
中国辽宁葫芦岛龙港区	120.893786	40.735519
中国辽宁葫芦岛南票区	120.749728	41.107108
中国辽宁葫芦岛绥中县	120.344229	40.325659
中国辽宁葫芦岛建昌县	119.837124	40.824368
中国辽宁葫芦岛兴城市	120.72831	40.614763
中国吉林	126.549572	43.837883
中国吉林长春	125.323544	43.817072
中国吉林长春南关区	125.350173	43.863989
中国吉林长春宽城区	125.326355	43.901823
中国吉林长春朝阳区	125.288308	43.833519
中国吉林长春二道区	125.374212	43.865594
中国吉林长春绿园区	125.256114	43.880972
中国吉林长春双阳区	125.664662	43.525311
中国吉林长春农安县	125.184742	44.432889
中国吉林长春九台市	125.839574	44.151742
中国吉林长春榆树市	126.533146	44.840288
中国吉林长春德惠市	125.720649	44.51023
中国吉林吉林	126.549572	43.837883
中国吉林吉林昌邑区	126.57471	43.881818
中国吉林吉林龙潭区	126.562197	43.910803
中国吉林吉林船营区	126.540966	43.833445
中国吉林吉林丰满区	126.56227	43.821321
中国吉林吉林永吉县	126.498304	43.67184
